"LOCATION_ID","lat","long","classification","EVC","EVH","EVT","HUC_08_ID","hli","soilorder","landform","ocs","cc_pct"
"site_1226",62.014072745086,-151.42860320215,1,105,110,3677,19020504,0,24,6000,89,55
"site_1227",61.7383797843897,-149.831308795457,1,105,110,3679,19020504,0,24,8000,86,55
"site_1228",62.0027539725061,-149.328970888577,1,104,110,3679,19020504,100,16,1000,86,45
"site_1229",62.2692841173044,-151.757386596138,1,106,110,3677,19020504,0,16,8000,0,65
"site_1230",60.605155053473,-150.561100132276,1,104,109,3679,19020302,0,24,5000,75,45
"site_1231",62.2576958501392,-150.902010782599,1,105,110,3600,19020504,0,24,5000,88,55
"site_1232",61.623305596494,-149.687668181526,1,105,110,3677,19020400,200,24,6000,72,55
"site_1233",60.5318525262888,-149.896526485084,1,104,110,3679,19020302,0,16,1000,87,45
"site_1234",61.9752655248121,-150.970192912664,1,106,109,3677,19020504,100,24,7000,94,65
"site_1235",60.4900808655773,-150.669167460955,1,104,110,3679,19020302,0,24,5000,74,45
"site_1236",60.1076680491276,-150.938392551606,1,105,110,3679,19020300,100,3,9000,87,55
"site_1237",61.7585918782824,-149.805167820689,1,105,110,3679,19020504,0,24,6000,90,55
"site_1238",62.1838543337846,-151.495437859288,1,103,110,3677,19020504,200,16,7000,81,35
"site_1239",62.2296684132747,-149.89787395801,1,103,110,3600,19020504,200,24,9000,87,35
"site_1240",61.6203411560564,-149.454824859882,1,105,110,3677,19020504,0,24,8000,83,55
"site_1241",61.7928176906074,-149.618947062291,1,103,110,3600,19020504,200,24,6000,99,35
"site_1242",59.4231518026285,-151.429950675076,1,107,110,3644,19020300,200,16,4000,73,75
"site_1243",61.6230361019088,-151.031907172683,1,101,110,3677,19020504,0,24,7000,105,15
"site_1244",62.2102648031377,-151.519961866545,1,105,110,3677,19020504,0,16,5000,86,55
"site_1245",61.6825944052459,-149.656676304224,1,105,111,3677,19020504,0,24,5000,88,55
"site_1246",61.719245668838,-148.437482800617,1,107,110,3601,19020402,200,16,1000,87,75
"site_1247",62.0431781602915,-149.757467279102,1,102,110,3679,19020504,200,24,6000,87,25
"site_1248",62.2606602905768,-151.662524502135,1,106,110,3677,19020504,200,16,7000,84,65
"site_1249",59.3978193116163,-151.318110422203,1,109,110,3644,19020300,100,16,4000,74,95
"site_1250",62.3940601102686,-151.044842912774,1,105,110,3600,19020504,200,16,6000,93,55
"site_1251",62.1216010845951,-150.808765656107,1,105,110,3600,19020504,200,24,6000,109,55
"site_1252",62.247185561315,-151.736096523904,1,103,110,3677,19020504,0,16,5000,88,35
"site_1253",61.7847328530503,-149.653442369201,1,105,110,3600,19020504,200,24,7000,86,55
"site_1254",61.6435176903867,-150.872096883638,1,103,110,3677,19020504,200,24,6000,93,35
"site_1255",60.8393458480429,-149.586607712063,1,106,110,3600,19020302,200,16,1000,90,65
"site_1256",62.1065093878219,-151.269601396861,1,103,110,3677,19020504,100,24,1000,103,35
"site_1257",61.5667117335945,-150.98285915817,1,101,110,3677,19020504,0,24,7000,101,15
"site_1258",60.0292451248239,-150.853771251842,1,104,110,3679,19020300,100,3,8000,91,45
"site_1259",62.300814983777,-151.675190747641,1,104,110,3679,19020504,0,16,7000,88,45
"site_1260",61.4777785204667,-150.28594616075,1,105,110,3679,19020504,0,24,7000,82,55
"site_1261",60.0130754497098,-151.657404105015,1,104,109,3679,19020300,0,3,8000,91,45
"site_1262",60.5941057754783,-150.575113850708,1,104,110,3679,19020302,0,24,8000,71,45
"site_1263",60.303590612594,-150.541427027553,1,103,110,3677,19020302,0,24,8000,84,35
"site_1264",62.4387962114177,-151.30867811172,1,105,110,3601,19020504,100,16,7000,86,55
"site_1265",59.8575770740287,-150.907670168889,1,104,109,3679,19020300,0,16,5000,91,45
"site_1266",61.6693891705694,-149.69763948118,1,106,110,3677,19020504,100,24,7000,85,65
"site_1267",62.3266864639596,-151.18875302129,1,105,110,3679,19020504,100,16,9000,86,55
"site_1268",62.0418306873653,-149.876853380362,1,105,110,3600,19020504,0,24,5000,88,55
"site_1269",62.2504194963379,-151.671148328862,1,105,110,3677,19020504,200,16,6000,84,55
"site_1270",62.1687626370114,-150.753519266134,1,106,110,3679,19020504,0,24,6000,98,65
"site_1271",60.2655918760758,-151.2232483282,1,105,110,3677,19020300,0,24,6000,87,55
"site_1272",61.814107762841,-147.843247240172,1,102,110,3603,19020402,200,16,7000,78,25
"site_1273",62.2956945866575,-150.357901215008,1,104,109,3679,19020504,0,24,6000,100,45
"site_1274",61.7111608312809,-150.366525041735,1,105,110,3679,19020504,100,24,8000,85,55
"site_1275",61.4036675095268,-149.866882080708,1,104,110,3679,19020400,0,24,6000,95,45
"site_1276",59.8354785180394,-151.318649411374,1,101,110,3679,19020300,100,3,6000,104,15
"site_1277",61.7273305063951,-151.019240927177,1,106,109,3677,19020504,100,24,7000,96,65
"site_1278",59.9068945831269,-152.834556453325,1,103,110,3644,19020602,200,16,6000,89,35
"site_1279",59.8535346552502,-151.343981902386,1,103,110,3677,19020300,200,3,1000,98,35
"site_1280",62.1711880882785,-151.344790386142,1,104,110,3679,19020504,0,16,3000,90,45
"site_1281",62.0127252721598,-149.767708073341,1,105,110,3679,19020504,0,24,6000,86,55
"site_1282",59.913901442343,-151.411355548695,1,103,110,3677,19020300,100,3,9000,95,35
"site_1283",61.9943996403638,-151.016006992154,1,106,110,3677,19020504,200,24,6000,92,65
"site_1284",61.9801164273463,-149.798969445229,1,106,110,3679,19020504,0,24,4000,93,65
"site_1285",61.880403430809,-150.94890284043,1,101,110,3677,19020504,0,24,7000,96,15
"site_1286",62.0887227451964,-151.774095260422,1,104,109,3679,19020504,100,16,7000,88,45
"site_1287",61.9140902539635,-150.963994537203,1,103,110,3677,19020504,200,24,6000,0,35
"site_1288",62.3013539729474,-151.286310061145,1,106,110,3679,19020504,0,16,5000,88,65
"site_1289",61.1638173286669,-151.23402811161,1,101,110,3677,19020600,0,24,6000,98,15
"site_1290",62.1051619148957,-150.798255367283,1,103,110,3600,19020504,200,24,8000,104,35
"site_1291",60.7541855591084,-150.212913128151,1,104,109,3679,19020302,0,24,7000,85,45
"site_1292",61.9122037918669,-151.032176667268,1,103,110,3677,19020504,200,24,8000,91,35
"site_1293",62.3345018069315,-151.346676848238,1,102,110,3679,19020504,0,16,6000,83,25
"site_1294",61.9795774381758,-149.793579553524,1,105,110,3679,19020504,100,24,4000,91,55
"site_1295",61.9846978352953,-149.756658795347,1,105,110,3600,19020504,0,24,4000,90,55
"site_1296",60.1920198543064,-151.251814754235,1,104,110,3679,19020300,0,24,7000,80,45
"site_1297",61.8701626365701,-151.992924863634,1,104,110,3679,19020504,100,16,3000,87,45
"site_1298",59.9804666048963,-150.736002118094,1,105,111,3677,19020300,200,16,6000,74,55
"site_1299",61.7079268962581,-149.763396159978,1,105,110,3600,19020504,100,24,1000,92,55
"site_1300",62.2800639007138,-151.56550645145,1,105,110,3600,19020504,200,16,8000,95,55
"site_1301",61.9415787016576,-150.59478695543,1,104,110,3679,19020504,0,24,7000,95,45
"site_1302",60.4636703962241,-151.013581540887,1,103,110,3679,19020302,0,24,8000,79,35
"site_1303",61.7502375461401,-149.647513488326,1,105,110,3600,19020504,200,24,7000,86,55
"site_1304",59.9405814062813,-150.706088219133,1,102,110,3601,19020300,0,16,3000,91,25
"site_1305",61.9485855608737,-148.312167818482,1,105,110,3603,19020402,100,16,2000,82,55
"site_1306",61.7820379071979,-151.646624321606,1,105,110,3677,19020504,0,16,6000,98,55
"site_1307",60.8689902524189,-150.620927930198,1,105,110,3679,19020302,0,24,7000,80,55
"site_1308",61.9289124561515,-149.755850311591,1,107,110,3600,19020504,200,24,8000,102,75
"site_1309",62.0995025286058,-151.721813310887,1,106,110,3677,19020504,100,16,6000,96,65
"site_1310",62.1032754527991,-150.790440024311,1,106,110,3679,19020504,0,24,5000,98,65
"site_1311",60.8425797830658,-150.259535691397,1,103,110,3677,19020302,200,24,7000,81,35
"site_1312",61.7736835750556,-149.65182540169,1,106,110,3600,19020504,200,24,7000,88,65
"site_1313",61.8079093873806,-149.780374318847,1,105,110,3679,19020504,200,24,6000,88,55
"site_1314",60.8072759923999,-150.597751395868,1,103,110,3600,19020302,0,24,7000,78,35
"site_1315",60.9358249095574,-149.882243272067,1,105,111,3677,19020302,0,24,4000,92,55
"site_1316",60.3639573996869,-150.384850673531,1,105,110,3677,19020302,0,24,8000,89,55
"site_1317",62.185471301296,-150.527413309121,1,104,109,3679,19020504,100,24,8000,96,45
"site_1318",60.3070940422021,-150.50261980728,1,105,110,3677,19020302,200,24,6000,82,55
"site_1319",61.4308864626356,-149.970906990609,1,104,108,3679,19020400,0,24,7000,84,45
"site_1320",62.1582523481872,-149.60655031137,1,105,110,3600,19020504,0,24,1000,99,55
"site_1321",62.0569223841385,-149.808940744882,1,106,110,3600,19020504,0,24,5000,89,65
"site_1322",62.3684581246712,-150.873174861979,1,102,110,3601,19020504,0,16,6000,103,25
"site_1323",62.2234700378143,-151.599193274604,1,105,110,3677,19020504,200,16,8000,87,55
"site_1324",61.7634427808167,-149.809749228638,1,105,110,3679,19020504,200,24,8000,89,55
"site_1325",61.6912182319735,-149.28073135782,1,106,109,3600,19020504,0,24,8000,74,65
"site_1326",62.120253611669,-150.675365836416,1,105,110,3601,19020504,0,24,6000,101,55
"site_1327",62.377351445984,-151.112486053668,1,105,110,3600,19020504,100,16,9000,96,55
"site_1328",61.7833853801241,-149.787111683478,1,106,110,3679,19020504,0,24,7000,90,65
"site_1329",61.9712231060335,-149.658562766321,1,103,110,3600,19020504,200,24,8000,91,35
"site_1330",61.8731270770077,-149.773097965046,1,102,110,3679,19020504,200,24,7000,92,25
"site_1331",62.0259305068364,-151.895906812949,1,103,110,3677,19020504,200,16,6000,87,35
"site_1332",61.4987990981151,-149.962552658467,1,104,110,3679,19020504,0,24,8000,90,45
"site_1333",61.552428520577,-149.677427387287,1,104,110,3679,19020400,0,24,7000,82,45
"site_1334",60.3917153419662,-151.186058075438,1,104,110,3679,19020302,0,24,8000,74,45
"site_1335",62.0849498210031,-151.849553744288,1,104,109,3679,19020504,0,16,6000,89,45
"site_1336",62.162564261551,-150.791518002652,1,105,110,3600,19020504,0,24,5000,95,55
"site_1337",61.8795949470533,-150.548703381355,1,104,110,3679,19020504,200,24,8000,95,45
"site_1338",59.8028696732258,-151.206000674745,1,101,110,3677,19020300,0,16,8000,101,15
"site_1339",62.0353628173197,-149.875775402021,1,105,110,3600,19020504,0,24,5000,88,55
"site_1340",62.0544969328714,-151.808860061918,1,105,110,3677,19020504,0,16,5000,89,55
"site_1341",62.4452640814634,-151.127577750441,1,104,109,3600,19020504,0,16,7000,88,45
"site_1342",61.6572619142338,-150.635750132386,1,106,110,3677,19020504,100,24,6000,94,65
"site_1343",61.6852893510983,-150.25711024013,1,101,110,3679,19020504,200,24,8000,92,15
"site_1344",59.713936460098,-151.718309881278,1,105,110,3677,19020300,0,3,5000,94,55
"site_1345",61.8135687736705,-150.448720890232,1,104,110,3679,19020504,200,24,6000,91,45
"site_1346",60.9891848374341,-149.025789480187,1,107,110,3600,19020302,200,16,4000,94,75
"site_1347",62.3250694964482,-151.338861505266,1,102,110,3679,19020504,0,16,7000,87,25
"site_1348",61.7289474739065,-149.645088037059,1,101,109,3679,19020504,0,24,7000,92,15
"site_1349",62.1380402542945,-151.795924321826,1,106,109,3677,19020504,0,16,1000,87,65
"site_1350",62.1040839365548,-149.770403019194,1,102,110,3679,19020504,0,24,1000,105,25
"site_1351",61.9970945862162,-151.148867822675,1,106,110,3677,19020504,0,24,6000,94,65
"site_1352",61.7785344775899,-149.64670500457,1,106,110,3600,19020504,200,24,9000,85,65
"site_1353",60.3647658834426,-150.387545619384,1,105,110,3679,19020302,0,24,8000,85,55
"site_1354",62.2113427814787,-150.94890284043,1,106,109,3600,19020504,0,24,6000,97,65
"site_1355",59.5403819472061,-150.511513128592,1,109,110,3644,19020202,100,16,7000,81,95
"site_1356",60.8587494581799,-150.578886774901,1,105,110,3679,19020302,0,24,5000,0,55
"site_1357",60.761731407495,-150.281903741971,1,103,110,3600,19020302,0,24,7000,81,35
"site_1358",61.3532720220877,-149.705185329567,1,106,110,3679,19020400,0,24,6000,0,65
"site_1359",60.1300360997021,-151.411355548695,1,105,110,3679,19020300,100,24,7000,81,55
"site_1360",62.3857057781263,-151.447467823116,1,102,110,3601,19020504,100,16,8000,79,25
"site_1361",61.6623823113532,-150.961838580521,1,103,110,3677,19020504,200,24,8000,92,35
"site_1362",62.2684756335487,-151.61185952011,1,105,110,3677,19020504,0,16,7000,83,55
"site_1363",62.010569315478,-151.733132083466,1,104,110,3679,19020504,0,16,6000,89,45
"site_1364",61.7095438637695,-149.135204281793,1,106,110,3679,19020400,0,24,8000,80,65
"site_1365",62.004909929188,-151.219205909422,1,105,110,3677,19020504,200,24,6000,89,55
"site_1366",60.1017391682524,-150.99983731704,1,102,110,3677,19020300,100,3,4000,103,25
"site_1367",62.1981375468021,-151.514841469425,1,105,110,3679,19020504,100,16,7000,83,55
"site_1368",61.8213841166424,-150.942165475799,1,103,110,3677,19020504,100,24,7000,101,35
"site_1369",61.6637297842794,-149.653711863787,1,104,110,3679,19020504,200,24,6000,85,45
"site_1370",61.9108563189407,-151.160186595255,1,103,110,3677,19020504,200,24,8000,97,35
"site_1371",62.2684756335487,-151.860872516868,1,106,110,3677,19020504,0,16,7000,83,65
"site_1372",62.1498980160449,-149.672037495583,1,102,110,3679,19020504,0,24,1000,97,25
"site_1373",62.3875922402229,-151.451510241895,1,105,110,3601,19020504,100,16,9000,81,55
"site_1374",61.9270259940548,-151.192795440069,1,103,110,3677,19020504,0,24,8000,91,35
"site_1375",62.2275124565928,-149.861761683589,1,105,111,3600,19020504,0,24,7000,88,55
"site_1376",61.7507765353106,-149.735099228528,1,105,110,3600,19020504,0,24,7000,83,55
"site_1377",62.1442386297549,-150.258727207641,1,104,110,3679,19020504,0,24,5000,0,45
"site_1378",62.0224270772283,-149.814869625758,1,107,110,3600,19020504,100,24,8000,89,75
"site_1379",61.695260650752,-149.133856808867,1,105,110,3679,19020400,0,24,5000,73,55
"site_1380",60.3248806848277,-150.402906810742,1,104,109,3679,19020302,200,24,7000,92,45
"site_1381",61.9022324922131,-151.378207714711,1,106,110,3677,19020504,0,24,5000,98,65
"site_1382",62.108934839089,-149.811096701564,1,106,110,3679,19020504,200,24,3000,100,65
"site_1383",60.1976792405964,-151.178512227051,1,105,110,3679,19020300,0,24,6000,84,55
"site_1384",62.0132642613303,-150.979894717732,1,106,110,3677,19020504,200,24,6000,85,65
"site_1385",61.5990510838228,-150.864281540666,1,105,110,3677,19020504,100,24,7000,96,55
"site_1386",60.7428667865285,-150.015104102588,1,105,110,3600,19020302,200,24,4000,83,55
"site_1387",59.2875960262549,-151.26286403223,1,109,110,3644,19020202,100,16,2000,73,95
"site_1388",62.0523409761895,-150.759448147009,1,104,109,3601,19020504,0,24,6000,103,45
"site_1389",62.2331718428828,-151.727203202591,1,106,110,3677,19020504,200,16,6000,90,65
"site_1390",61.9469685933623,-149.603046881762,1,101,110,3600,19020504,200,24,1000,96,15
"site_1391",62.1781949474947,-149.837237676332,1,105,110,3679,19020504,0,24,8000,86,55
"site_1392",62.3889397131491,-150.424196882976,1,105,110,3679,19020504,100,24,6000,109,55
"site_1393",60.8468916964295,-150.890961504604,1,104,110,3679,19020302,0,24,5000,93,45
"site_1394",61.7704496400328,-149.628379372774,1,105,110,3600,19020504,200,24,4000,90,55
"site_1395",61.6987640803601,-149.14948749481,1,103,110,3600,19020400,0,24,6000,76,35
"site_1396",61.6669637193022,-150.229082803265,1,101,110,3679,19020504,200,24,6000,92,15
"site_1397",60.0739812259731,-151.598115296263,1,103,110,3677,19020300,0,24,5000,90,35
"site_1398",61.2449351988229,-149.346757531203,1,105,110,3679,19020400,100,24,1000,100,55
"site_1399",60.8627918769584,-150.496421431819,1,104,110,3679,19020302,0,24,8000,83,45
"site_1400",60.7059460283512,-150.797985872698,1,104,110,3679,19020302,200,24,7000,87,45
"site_1401",60.9185772561023,-149.873619445339,1,102,110,3679,19020302,0,24,6000,93,25
"site_1402",61.8739355607634,-150.979086233976,1,101,110,3677,19020504,0,24,6000,100,15
"site_1403",62.2385617345875,-150.163056629882,1,106,110,3679,19020504,0,24,7000,98,65
"site_1404",61.7168202175709,-150.940009519117,1,103,110,3677,19020504,200,24,8000,96,35
"site_1405",60.1852824896755,-151.184441107926,1,104,110,3679,19020300,0,24,8000,81,45
"site_1406",62.0119167884041,-149.888172152942,1,106,110,3679,19020504,200,24,7000,90,65
"site_1407",60.3111364609806,-150.46300410325,1,103,110,3600,19020302,200,24,1000,81,35
"site_1408",60.8439272559919,-150.740583526043,1,105,110,3679,19020302,100,24,6000,78,55
"site_1409",60.2378339337965,-151.254779194673,1,104,109,3679,19020300,0,24,7000,77,45
"site_1410",61.9755350193973,-150.970731901834,1,103,110,3677,19020504,100,24,7000,94,35
"site_1411",59.2490583005661,-151.563350494768,1,107,110,3644,19020202,200,16,1000,76,75
"site_1412",59.8333225613575,-151.278764212759,1,105,110,3677,19020300,100,3,1000,100,55
"site_1413",62.1275299654703,-150.650033345404,1,104,109,3679,19020504,0,24,7000,101,45
"site_1414",62.1046229257253,-149.884668723334,1,105,110,3600,19020504,200,24,8000,87,55
"site_1415",60.0084940417608,-150.880181721195,1,105,110,3600,19020300,200,3,1000,93,55
"site_1416",61.9167851998159,-149.78360825387,1,106,110,3679,19020504,200,24,9000,88,65
"site_1417",60.7396328515057,-150.151737857302,1,104,110,3679,19020302,0,24,5000,88,45
"site_1418",61.791200723096,-149.701142910788,1,103,110,3600,19020504,200,24,6000,88,35
"site_1419",62.1137857416233,-150.035316196481,1,105,110,3679,19020504,0,24,7000,88,55
"site_1420",61.6960691345077,-151.36069056667,1,105,110,3679,19020504,0,24,7000,90,55
"site_1421",62.2849148032481,-151.587605007439,1,107,110,3600,19020504,200,16,9000,90,75
"site_1422",61.9884707594886,-149.784147243041,1,106,110,3679,19020504,200,24,9000,89,65
"site_1423",61.8946866438265,-152.022030278839,1,106,110,3677,19020504,0,16,1000,94,65
"site_1424",61.6839418781721,-150.817928472005,1,103,110,3677,19020504,0,24,6000,95,35
"site_1425",61.7311034305884,-149.770672513779,1,105,110,3679,19020504,200,24,9000,81,55
"site_1426",62.4943120959763,-151.151832263113,1,106,110,3600,19020504,0,16,6000,88,65
"site_1427",62.0660852000365,-149.724858434289,1,105,110,3600,19020504,200,24,1000,101,55
"site_1428",61.8132992790853,-149.686859697771,1,105,110,3600,19020504,0,24,8000,94,55
"site_1429",62.0927651639749,-151.408660602842,1,107,110,3677,19020504,200,16,6000,93,75
"site_1430",62.0051794237732,-151.156144176476,1,103,110,3677,19020504,0,24,8000,96,35
"site_1431",62.2161936840129,-150.649224861648,1,106,110,3679,19020504,100,24,1000,97,65
"site_1432",59.322091333165,-151.810207534844,1,108,110,3644,19020300,100,16,6000,77,85
"site_1433",59.9772326698734,-151.435879555951,1,106,110,3679,19020300,100,3,6000,103,65
"site_1434",60.127610648435,-151.428333707565,1,104,109,3679,19020300,200,24,8000,83,45
"site_1435",59.9351915145766,-151.101706270259,1,105,110,3679,19020300,200,3,8000,97,55
"site_1436",61.9367277991233,-149.722432983022,1,103,110,3600,19020504,0,24,6000,97,35
"site_1437",61.9394227449757,-151.963010964673,1,106,110,3677,19020504,100,16,6000,95,65
"site_1438",62.2234700378143,-149.77228948129,1,106,110,3679,19020504,200,24,9000,90,65
"site_1439",62.0922261748044,-149.846669986815,1,106,109,3600,19020504,200,24,6000,97,65
"site_1440",62.0162287017679,-151.527507714931,1,105,110,3677,19020504,100,16,8000,93,55
"site_1441",62.247185561315,-149.838315654673,1,102,110,3679,19020504,0,24,5000,92,25
"site_1442",61.6569924196485,-149.621911502729,1,105,110,3600,19020504,200,24,7000,83,55
"site_1443",61.6957996399225,-149.638620167013,1,105,110,3601,19020504,200,24,7000,90,55
"site_1444",60.7302005410224,-149.7264754018,1,101,110,3600,19020302,100,16,1000,92,15
"site_1445",61.8103348386477,-148.447184605686,1,105,110,3677,19020402,100,16,6000,76,55
"site_1446",61.8372842971713,-149.790345618501,1,106,110,3679,19020504,200,24,7000,82,65
"site_1447",62.0240440447397,-149.883321250408,1,106,110,3600,19020504,0,24,5000,88,65
"site_1448",60.3615319484198,-150.34873839911,1,105,110,3677,19020302,0,24,1000,89,55
"site_1449",61.6286954881987,-150.094605005232,1,105,110,3679,19020504,0,24,6000,84,55
"site_1450",62.2285904349338,-149.882782261237,1,106,110,3600,19020504,200,24,7000,90,65
"site_1451",62.2506889909231,-151.401923238212,1,102,110,3679,19020504,0,16,7000,83,25
"site_1452",62.4606252728218,-151.008461143767,1,105,110,3600,19020504,200,16,6000,88,55
"site_1453",60.0788321285073,-150.809843634448,1,104,110,3679,19020300,100,3,8000,86,45
"site_1454",62.1959815901202,-150.945399410822,1,105,110,3600,19020504,0,24,8000,92,55
"site_1455",61.42441859259,-151.306522155038,1,105,110,3677,19020600,0,24,7000,95,55
"site_1456",61.3818384481227,-150.265734066857,1,104,110,3679,19020504,0,24,5000,84,45
"site_1457",62.4177756337693,-151.051580277405,1,102,110,3601,19020504,100,16,4000,89,25
"site_1458",61.9887402540739,-151.690821433584,1,101,110,3679,19020504,200,16,8000,96,15
"site_1459",62.0496460303372,-150.380269265582,1,106,109,3677,19020504,0,24,7000,103,65
"site_1460",59.9467797817418,-151.145094898482,1,105,110,3679,19020300,0,3,6000,93,55
"site_1461",61.2562539714028,-148.472786591283,1,106,110,3677,19020402,200,35,7000,93,65
"site_1462",62.0024844779209,-151.968131361792,1,106,110,3679,19020504,200,16,6000,90,65
"site_1463",60.6544725625711,-150.822509879954,1,104,110,3679,19020302,0,24,7000,79,45
"site_1464",59.8697043303643,-151.275799772321,1,102,110,3679,19020300,0,3,4000,95,25
"site_1465",62.3692666084269,-151.222978833615,1,105,110,3600,19020504,100,16,8000,87,55
"site_1466",62.2593128176507,-151.422674321275,1,104,110,3679,19020504,200,16,6000,81,45
"site_1467",62.0070658858699,-149.460214751587,1,106,110,3677,19020504,100,24,1000,86,65
"site_1468",59.680788626114,-151.577094718615,1,107,110,3677,19020300,200,3,8000,106,75
"site_1469",60.3539861000331,-150.407488218691,1,103,110,3677,19020302,0,24,5000,87,35
"site_1470",61.4683462099834,-149.849095438083,1,104,110,3679,19020400,100,24,7000,95,45
"site_1471",62.2099953085525,-150.97154038559,1,106,110,3600,19020504,200,24,8000,101,65
"site_1472",60.7094494579592,-150.704201757036,1,105,110,3677,19020302,0,24,7000,85,55
"site_1473",62.3234525289368,-150.524718363269,1,103,110,3601,19020504,0,24,8000,104,35
"site_1474",60.9781355594394,-151.966244899695,1,104,110,3679,19020600,0,24,8000,91,45
"site_1475",62.1639117344772,-149.802472874837,1,105,110,3679,19020504,200,24,4000,95,55
"site_1476",61.9502025283851,-149.621372513558,1,103,110,3600,19020504,200,24,2000,88,35
"site_1477",61.6793604702231,-150.251720348425,1,101,109,3679,19020504,100,24,6000,88,15
"site_1478",61.5481166072132,-149.682817278992,1,105,110,3679,19020400,0,24,8000,88,55
"site_1479",61.4120218416691,-148.425625038867,1,109,110,3677,19020402,200,35,1000,82,95
"site_1480",61.9634077630617,-151.053736234087,1,105,110,3677,19020504,0,24,5000,90,55
"site_1481",61.48155144466,-150.26950699105,1,105,110,3679,19020504,100,24,7000,83,55
"site_1482",60.5989566780125,-151.186866559193,1,104,109,3679,19020302,0,24,5000,83,45
"site_1483",60.6992086637203,-151.125691288345,1,104,110,3679,19020302,0,24,5000,85,45
"site_1484",60.0844915147973,-151.404079194893,1,105,110,3677,19020300,0,24,7000,82,55
"site_1485",59.1622810441202,-151.805626126895,1,107,111,3644,19020300,200,16,9000,93,75
"site_1486",62.0825243697359,-149.89167558255,1,105,110,3600,19020504,0,24,5000,86,55
"site_1487",61.71008285294,-150.802836775232,1,104,108,3677,19020504,0,24,8000,99,45
"site_1488",60.3539861000331,-150.362482622957,1,104,110,3679,19020302,0,24,8000,87,45
"site_1489",62.2647027093554,-149.790345618501,1,104,110,3679,19020504,200,24,1000,98,45
"site_1490",61.7308339360031,-148.356634425046,1,105,110,3601,19020402,100,16,1000,90,55
"site_1491",61.8890272575366,-149.769325040853,1,105,110,3600,19020504,200,24,9000,95,55
"site_1492",61.7057709395762,-149.747765474034,1,105,110,3600,19020504,0,24,6000,90,55
"site_1493",59.3956633549344,-150.855118724768,1,106,110,3644,19020202,0,16,1000,71,65
"site_1494",61.9262175102991,-151.041069988581,1,104,110,3677,19020504,0,24,6000,94,45
"site_1495",61.2985646212848,-150.941626486629,1,105,110,3677,19020600,0,24,5000,94,55
"site_1496",61.9127427810373,-150.944590927066,1,104,108,3677,19020504,0,24,8000,93,45
"site_1497",62.2555398934573,-149.805437315274,1,102,110,3601,19020504,0,24,4000,92,25
"site_1498",61.7782649830046,-149.65802377715,1,105,110,3600,19020504,200,24,8000,86,55
"site_1499",61.7327203980998,-152.009094538748,1,106,110,3677,19020504,200,16,3000,102,65
"site_1500",60.5232286995613,-150.769688941248,1,105,110,3679,19020302,100,24,6000,74,55
"site_1501",61.4411272568746,-151.082033165537,1,107,110,3677,19020600,200,24,1000,101,75
"site_1502",62.1199841170837,-150.564873056469,1,105,110,3679,19020504,0,24,7000,93,55
"site_1503",62.2539229259459,-151.10332323777,1,105,110,3679,19020504,0,24,6000,90,55
"site_1504",61.5532370043327,-151.119492912884,1,104,109,3679,19020600,200,24,8000,103,45
"site_1505",61.9674501818402,-151.880276127005,1,105,110,3679,19020504,200,16,6000,94,55
"site_1506",60.5701207573923,-150.647607894136,1,104,109,3679,19020302,0,24,5000,76,45
"site_1507",62.2188886298653,-149.791962586013,1,103,110,3600,19020504,200,24,7000,90,35
"site_1508",62.1838543337846,-150.967767461397,1,105,110,3600,19020504,0,24,5000,98,55
"site_1509",61.8181501816196,-149.638889661599,1,103,110,3600,19020504,0,24,1000,86,35
"site_1510",61.9741875464711,-149.751538398227,1,105,110,3600,19020504,200,24,4000,96,55
"site_1511",61.6559144413076,-151.475495259981,1,106,110,3677,19020504,0,16,8000,95,65
"site_1512",60.8447357397476,-150.856735692279,1,105,110,3679,19020302,0,24,6000,92,55
"site_1513",61.9356498207824,-149.765821611245,1,103,110,3601,19020504,200,24,6000,103,35
"site_1514",62.0310509039559,-151.905069628847,1,105,110,3679,19020504,200,16,1000,90,55
"site_1515",60.6754931402195,-151.152910241454,1,103,110,3600,19020302,0,24,8000,89,35
"site_1516",61.8170722032786,-149.65236439086,1,106,110,3600,19020504,0,24,1000,88,65
"site_1517",60.0494572187166,-150.940818002873,1,106,109,3677,19020300,0,3,6000,96,65
"site_1518",60.0400249082334,-151.34263442946,1,104,109,3679,19020300,200,3,8000,100,45
"site_1519",59.718517868047,-151.621291830594,1,106,110,3677,19020300,100,3,1000,95,65
"site_1520",61.7599393512086,-147.83489290803,1,106,109,3600,19020402,0,16,1000,77,65
"site_1521",62.0973465719239,-150.832750674193,1,105,110,3679,19020504,0,24,7000,109,55
"site_1522",61.7440391706797,-150.38377269519,1,104,110,3679,19020504,0,24,6000,96,45
"site_1523",61.576413538663,-149.805976304445,1,104,109,3600,19020400,0,24,6000,79,45
"site_1524",60.8487781585262,-149.942071069989,1,105,110,3679,19020302,200,24,3000,95,55
"site_1525",60.8956702163572,-150.264925583101,1,106,110,3600,19020302,100,24,6000,89,65
"site_1526",60.7684687721259,-150.024536413071,1,107,110,3679,19020302,200,24,9000,87,75
"site_1527",62.0504545140929,-149.741297603988,1,102,110,3679,19020504,0,24,7000,95,25
"site_1528",60.7943402523085,-150.950789302527,1,106,110,3679,19020302,0,24,5000,84,65
